,id,Time,Tweet,prep,cleaned_tweets
525,1.42427e+18,2023-02-14 16:21:25+00:00,b'@nahikarnibaat @cuttingchai__ aise nhi utrega bb fever. we hav to do smtg',@nahikarnibaat @cuttingchai__ aise nhi utrega bb fever. we hav to do smtg',  aise nhi utrega bb fever. we hav to do smtg'
526,1.53483e+18,2023-02-14 16:21:20+00:00,b'nfts fever\n\n#ufo  #ufotwitter #nft #nftart #value #digitalart #uatatec  #nftcommunity https://t.co/1uc5cfyxpb',nfts fever\n\n#ufo  #ufotwitter #nft #nftart #value #digitalart #uatatec  #nftcommunity https://t.co/1uc5cfyxpb',nfts fever\n\n          
527,1.57883e+18,2023-02-14 16:21:16+00:00,b'@tegoshiyuyaw felt like a fever dream right',@tegoshiyuyaw felt like a fever dream right', felt like a fever dream right'
528,179798101.0,2023-02-14 16:20:52+00:00,b'did you know that a fever helps activate immune cells when you have an infection? the most common question i get is... https://t.co/aiytjs99ao',did you know that a fever helps activate immune cells when you have an infection? the most common question i get is... https://t.co/aiytjs99ao',did you know that a fever helps activate immune cells when you have an infection? the most common question i get is... 
529,1.47116e+18,2023-02-14 16:20:25+00:00,b'thats the last of the cutesy valentines post ill do. i am an ultra macho fever dream.',thats the last of the cutesy valentines post ill do. i am an ultra macho fever dream.',thats the last of the cutesy valentines post ill do. i am an ultra macho fever dream.'
530,8.46691e+17,2023-02-14 16:20:12+00:00,b'very core memory din ofc watching all the artists and advocacy speakers on stage it felt like such a fever dream ... https://t.co/hj8gotq29q',very core memory din ofc watching all the artists and advocacy speakers on stage it felt like such a fever dream ... https://t.co/hj8gotq29q',very core memory din ofc watching all the artists and advocacy speakers on stage it felt like such a fever dream ... 
531,1.05076e+18,2023-02-14 16:19:48+00:00,b'a fever dream till now...\n\n https://t.co/sdv7iejdao https://t.co/gmv8uzyzmj',a fever dream till now...\n\n https://t.co/sdv7iejdao https://t.co/gmv8uzyzmj',a fever dream till now...\n\n  
532,1.30811e+18,2023-02-14 16:19:08+00:00,b'woke up this morning with a couple lines of fever and it has gotten so much worse that i .... i will spare the deta... https://t.co/7bxqbcugnq',woke up this morning with a couple lines of fever and it has gotten so much worse that i .... i will spare the deta... https://t.co/7bxqbcugnq',woke up this morning with a couple lines of fever and it has gotten so much worse that i .... i will spare the deta... 
533,1.24763e+18,2023-02-14 16:18:46+00:00,b'@sshahzaiib beautiphool fever ',@sshahzaiib beautiphool fever ', beautiphool fever '
534,3002829496.0,2023-02-14 16:18:15+00:00,"b'last 2-3 days reminded me of jordan playing with a fever in nba final, high temperature, i threw up multiple times,... https://t.co/7tb5yhjgro'","last 2-3 days reminded me of jordan playing with a fever in nba final, high temperature, i threw up multiple times,... https://t.co/7tb5yhjgro'","last 2-3 days reminded me of jordan playing with a fever in nba final, high temperature, i threw up multiple times,... "
535,7.76463e+17,2023-02-14 16:18:11+00:00,b'love fever ( cut) - gayle adams on https://t.co/gqb2t7ksng',love fever ( cut) - gayle adams on https://t.co/gqb2t7ksng',love fever ( cut) - gayle adams on 
536,1.31514e+18,2023-02-14 16:18:09+00:00,b'@bob471xx @fanaticsferrari ^ average world cup fever enjoyer (not a real football fan)',@bob471xx @fanaticsferrari ^ average world cup fever enjoyer (not a real football fan)',  ^ average world cup fever enjoyer (not a real football fan)'
537,1.57208e+18,2023-02-14 16:17:52+00:00,"b'@leshy_man oh gawd, ak-12 had that brown dick fever (like lucy did in edgerunners)'","@leshy_man oh gawd, ak-12 had that brown dick fever (like lucy did in edgerunners)'"," oh gawd, ak-12 had that brown dick fever (like lucy did in edgerunners)'"
538,569053466.0,2023-02-14 16:17:44+00:00,b'rosy meurer expressed deep affection for her husband churchill as they heightened this years valentines fever wit... https://t.co/mmk26khqcb',rosy meurer expressed deep affection for her husband churchill as they heightened this years valentines fever wit... https://t.co/mmk26khqcb',rosy meurer expressed deep affection for her husband churchill as they heightened this years valentines fever wit... 
539,1.60707e+18,2023-02-14 16:17:41+00:00,b'hell o shoot ho rha tha na nagin ka fever ha 3 hours shoot delay hua  stories bnaye khan ho liar #tejran https://t.co/3jwrsbmhua',hell o shoot ho rha tha na nagin ka fever ha 3 hours shoot delay hua  stories bnaye khan ho liar #tejran https://t.co/3jwrsbmhua',hell o shoot ho rha tha na nagin ka fever ha 3 hours shoot delay hua  stories bnaye khan ho liar  
540,1.24899e+18,2023-02-14 16:17:35+00:00,"b'@mustangsart in your defense, january was such a chaotic fever dream that i thought we had planeshifted to limbo '","@mustangsart in your defense, january was such a chaotic fever dream that i thought we had planeshifted to limbo '"," in your defense, january was such a chaotic fever dream that i thought we had planeshifted to limbo '"
541,288121991.0,2023-02-14 16:17:15+00:00,"b'to eradicate conch fever, the ministry of health focuses on prevention https://t.co/vs4jjzpxfa'","to eradicate conch fever, the ministry of health focuses on prevention https://t.co/vs4jjzpxfa'","to eradicate conch fever, the ministry of health focuses on prevention "
542,1.10486e+18,2023-02-14 16:17:12+00:00,"b'// some shenanigans over, i am ill again thanks to a virus giving me fever and vomiting in one nicely wrapped gift... https://t.co/0g9mpihpl5'","// some shenanigans over, i am ill again thanks to a virus giving me fever and vomiting in one nicely wrapped gift... https://t.co/0g9mpihpl5'","// some shenanigans over, i am ill again thanks to a virus giving me fever and vomiting in one nicely wrapped gift... "
543,91029987.0,2023-02-14 16:16:49+00:00,b'i been having so much baby fever . cant wait for p to have her baby ',i been having so much baby fever . cant wait for p to have her baby ',i been having so much baby fever . cant wait for p to have her baby '
544,1139583888.0,2023-02-14 16:16:45+00:00,"b'child missed. nobly. flames, fever theabsence\n?\n\n\nh122\nh122\nh122'","child missed. nobly. flames, fever theabsence\n?\n\n\nh122\nh122\nh122'","child missed. nobly. flames, fever theabsence\n?\n\n\nh122\nh122\nh122'"
545,1.46567e+18,2023-02-14 16:16:29+00:00,b'rt @fnfbestcontent: common biddle banger\n\nsong: princess - friday night fever: frenzy https://t.co/d2npmmxf2g',rt @fnfbestcontent: common biddle banger\n\nsong: princess - friday night fever: frenzy https://t.co/d2npmmxf2g',rt : common biddle banger\n\nsong: princess - friday night fever: frenzy 
546,1.21083e+18,2023-02-14 16:15:50+00:00,b'i can feel the transition into a fever like the last time. i hate sore throats so much. i want my mummy',i can feel the transition into a fever like the last time. i hate sore throats so much. i want my mummy',i can feel the transition into a fever like the last time. i hate sore throats so much. i want my mummy'
547,184380175.0,2023-02-14 16:15:45+00:00,b'i wonder do other moms experience baby fever after having a baby or am i crazy',i wonder do other moms experience baby fever after having a baby or am i crazy',i wonder do other moms experience baby fever after having a baby or am i crazy'
548,1.44964e+18,2023-02-14 16:15:23+00:00,"b'atsukage\n\nthe evil it spread like a fever ahead\nit was night when you died, my firefly\nwhat could i have said to ra... https://t.co/xpwwyfcggf'","atsukage\n\nthe evil it spread like a fever ahead\nit was night when you died, my firefly\nwhat could i have said to ra... https://t.co/xpwwyfcggf'","atsukage\n\nthe evil it spread like a fever ahead\nit was night when you died, my firefly\nwhat could i have said to ra... "
549,1.56543e+18,2023-02-14 16:15:18+00:00,"b""rt @lovestay_08: this must be the consequence of having a high fever, felix it's just a hallucination from my dreams https://t.co/owptcefdif""","rt @lovestay_08: this must be the consequence of having a high fever, felix it's just a hallucination from my dreams https://t.co/owptcefdif""","rt : this must be the consequence of having a high fever, felix it's just a hallucination from my dreams "
550,334364249.0,2023-02-14 16:15:13+00:00,"b'right? butterfly, success) longer. fever attract.\n?\n\n\nvox2\nvox2\nvox2'","right? butterfly, success) longer. fever attract.\n?\n\n\nvox2\nvox2\nvox2'","right? butterfly, success) longer. fever attract.\n?\n\n\nvox2\nvox2\nvox2'"
551,1.49109e+18,2023-02-14 16:15:04+00:00,"b""@velvetyvirgo get well soon! i hope you've taken some medicine and the fever comes down and becomes a bit manageable""","@velvetyvirgo get well soon! i hope you've taken some medicine and the fever comes down and becomes a bit manageable"""," get well soon! i hope you've taken some medicine and the fever comes down and becomes a bit manageable"""
552,1.11778e+18,2023-02-14 16:15:00+00:00,"b""we are in the news! \n\n'bauchi government sensitizes students on lassa fever'\n\nmore here. \n\nhttps://t.co/auho8pq0zk""","we are in the news! \n\n'bauchi government sensitizes students on lassa fever'\n\nmore here. \n\nhttps://t.co/auho8pq0zk""",we are in the news! \n\n'bauchi government sensitizes students on lassa fever'\n\nmore here. \n\n
553,1699732386.0,2023-02-14 16:14:54+00:00,b'idk if its the shock but this is feeling like a fever dream',idk if its the shock but this is feeling like a fever dream',idk if its the shock but this is feeling like a fever dream'
554,341785893.0,2023-02-14 16:14:38+00:00,b'all along it was a fever',all along it was a fever',all along it was a fever'
555,1.25264e+18,2023-02-14 16:14:25+00:00,"b""okaycovid test was negative\n\nbut i'm running a 99.8 light fever \n\nhappy valentine's to me""","okaycovid test was negative\n\nbut i'm running a 99.8 light fever \n\nhappy valentine's to me""","okaycovid test was negative\n\nbut i'm running a 99.8 light fever \n\nhappy valentine's to me"""
556,1.56382e+18,2023-02-14 16:14:22+00:00,b'@chelseachris26 @iconic_mourinho yes ...lets hope potter catches the ucl fever',@chelseachris26 @iconic_mourinho yes ...lets hope potter catches the ucl fever',  yes ...lets hope potter catches the ucl fever'
557,1.00587e+18,2023-02-14 16:14:17+00:00,b'oh wow baby fever again',oh wow baby fever again',oh wow baby fever again'
558,1701843079.0,2023-02-14 16:13:36+00:00,b'life? none! none! and the\nconstant refer\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\n fever of haste i ru https://t.co/gptytuucpk',life? none! none! and the\nconstant refer\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\n fever of haste i ru https://t.co/gptytuucpk',life? none! none! and the\nconstant refer\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\n fever of haste i ru 
559,1.40072e+18,2023-02-14 16:13:35+00:00,b'4. fever road \nhttps://t.co/pysodgsx4w',4. fever road \nhttps://t.co/pysodgsx4w',4. fever road \n
560,1.29606e+18,2023-02-14 16:13:33+00:00,"b'@beomgyulittle fastest group to hit 1b streams on spotify, fever was the most listened song by 4th gen group in 202... https://t.co/nur8ciuel8'","@beomgyulittle fastest group to hit 1b streams on spotify, fever was the most listened song by 4th gen group in 202... https://t.co/nur8ciuel8'"," fastest group to hit 1b streams on spotify, fever was the most listened song by 4th gen group in 202... "
561,1.5653e+18,2023-02-14 16:13:14+00:00,"b'i am rajalingam,my birth time i white colour,what time fever come to you = dirty air to your nose time,fever time e... https://t.co/ccrt3co5pm'","i am rajalingam,my birth time i white colour,what time fever come to you = dirty air to your nose time,fever time e... https://t.co/ccrt3co5pm'","i am rajalingam,my birth time i white colour,what time fever come to you = dirty air to your nose time,fever time e... "
562,614939122.0,2023-02-14 16:13:06+00:00,"b""rt @behindyourback: i didn't know what baby fever was until i just pictured a kindergarten class bullying dennis prager https://t.co/nnufxq...""","rt @behindyourback: i didn't know what baby fever was until i just pictured a kindergarten class bullying dennis prager https://t.co/nnufxq...""",rt : i didn't know what baby fever was until i just pictured a kindergarten class bullying dennis prager 
563,2423794922.0,2023-02-14 16:13:03+00:00,"b'@thecentrelefty oh, i feel for ya. been in bed the last few days, after shakes, fever, headaches, vomiting and cold symptoms! what fun!'","@thecentrelefty oh, i feel for ya. been in bed the last few days, after shakes, fever, headaches, vomiting and cold symptoms! what fun!'"," oh, i feel for ya. been in bed the last few days, after shakes, fever, headaches, vomiting and cold symptoms! what fun!'"
564,52731997.0,2023-02-14 16:12:58+00:00,"b""rt @superchick1989: we are ravishing radiance\ndressed in thunderbolt ribbons\ndaring romantics in love's fever\nroaming across thousand wonde...""","rt @superchick1989: we are ravishing radiance\ndressed in thunderbolt ribbons\ndaring romantics in love's fever\nroaming across thousand wonde...""","rt : we are ravishing radiance\ndressed in thunderbolt ribbons\ndaring romantics in love's fever\nroaming across thousand wonde..."""
565,1886924910.0,2023-02-14 16:12:18+00:00,b'a parent called in and said their child had a fever of 117.  sir your child would no longer be with us.',a parent called in and said their child had a fever of 117.  sir your child would no longer be with us.',a parent called in and said their child had a fever of 117.  sir your child would no longer be with us.'
566,1.34213e+18,2023-02-14 16:12:10+00:00,b'@laboomer68 sure she is an agent of god -- in her daily fever dreams.',@laboomer68 sure she is an agent of god -- in her daily fever dreams.', sure she is an agent of god -- in her daily fever dreams.'
