,Unnamed: 0,id,Time,Tweet,Flag,Tags
419,419,903307362039201794,2023-02-14 00:24:02+00:00,b'Pedrinho ousadinha e anemia \xc3\xa9 ruim demais kkkkkkkkk',0,NIL
420,420,1530139752913043458,2023-02-14 00:23:52+00:00,b'Pedrinho Anemia tava bem pra caralho e faz uma merda dessas. que loucura.',0,NIL
421,421,947993601056956416,2023-02-14 00:23:33+00:00,"b'Olha o Pedrinho anemia errando bisonhamente no cl\xc3\xa1ssico mineiro kkkkkkkkkk esse nunca me enganou, fraco!!!'",0,NIL
422,422,1096167405292871680,2023-02-14 00:23:23+00:00,b'@futebol_info Pedrinho ousadia e anemia muito bem no lance kkkkkkkk',0,NIL
423,423,1168882994486108162,2023-02-14 00:23:02+00:00,b'@Infos_palestra Com falha do Anemia de Itaquera',0,NIL
424,424,1384252795,2023-02-14 00:22:46+00:00,b'Porra ousadia e anemia \xf0\x9f\x98\xa1',0,NIL
425,425,1366082504852176896,2023-02-14 00:22:43+00:00,"b'Alegria e anemia... parab\xc3\xa9ns Pedrinho, bem que @pewdiepep avisou'",0,NIL
426,426,1047282207646208000,2023-02-14 00:22:23+00:00,b'VAI TOMAR NO CU PEDRINHO ANEMIA DESGRA\xc3\x87A',0,NIL
427,427,838851007903842304,2023-02-14 00:22:18+00:00,b'Ousadia e anemia caguetando no cl\xc3\xa1ssico kkkkkkkkkkkkkkk gol do Cruzeiro',0,NIL
428,428,757744792080158722,2023-02-14 00:22:14+00:00,b'Pedrinho alegria e anemia fudeu o galo',0,NIL
429,429,1425481677762146306,2023-02-14 00:22:06+00:00,b'anemia nas pernas',0,NIL
430,430,1428723495173828613,2023-02-14 00:21:55+00:00,b'Detalhe: eu com Anemia',0,NIL
431,431,885258425491484674,2023-02-14 00:21:48+00:00,b'Cruzeiro abre o placar \n\nPedrinho anemia dormiu na jogada kkk',0,NIL
432,432,785452787672846337,2023-02-14 00:21:24+00:00,b'RT @u54182: 2023\xe5\xb9\xb4\xe6\x98\xa5\xe9\xa0\x83\xe3\x81\x8b\xe3\x82\x89\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\x87\xe3\x83\xbc\xe3\x81\x86\xe3\x81\x87\xe3\x81\xb6\xe3\x82\x8a\xe3\x81\x95\xe3\x82\x93\xe3\x81\xa7\xe3\x80\x81\xe3\x81\x93\xe3\x81\xae\xe5\xa8\x98\xe3\x81\x8c\xe3\x83\x92\xe3\x83\xad\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xae\xe6\x96\xb0\xe9\x80\xa3\xe8\xbc\x89\xe3\x82\x92\xe5\x88\x9d\xe3\x82\x81\xe3\x81\x95\xe3\x81\x9b\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x8f\xe4\xba\x88\xe5\xae\x9a\xe3\x81\xa7\xe3\x81\x99\n\xe5\x92\x8c\xef\xbd\x9e\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8b\xe3\x82\x93\xe3\x81\x98\xe3\x81\xa7\xe3\x81\x99\xf0\x9f\x8c\xb8\n\xe5\x8e\x9f\xe7\xa8\xbf\xe9\xa0\x91\xe5\xbc\xb5\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe2\x9c\x8d\xef\xb8\x8f https://t.co/PY6zmxZfE8',0,NIL
433,433,1425481677762146306,2023-02-14 00:20:54+00:00,b'Pedrinho ousadia e anemia t\xc3\xa1 bem',0,NIL
434,434,785452787672846337,2023-02-14 00:20:50+00:00,b'RT @u54182: \xe3\x81\x82\xe3\x81\x91\xe3\x81\xbe\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8a\xe3\x82\x81\xe3\x81\xa7\xe3\x81\xa8\xe3\x81\x86\xe3\x81\x94\xe3\x81\x96\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xf0\x9f\xa5\xb3\n\xe4\xbb\x8a\xe5\xb9\xb4\xe3\x82\x82\xe3\x81\x9f\xe3\x81\x8f\xe3\x81\x95\xe3\x82\x93\xe6\x8f\x8f\xe3\x81\x91\xe3\x82\x8b\xe3\x81\xa8\xe8\x89\xaf\xe3\x81\x84\xe3\x81\xaa\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\n\xe6\xad\xbb\xe7\xa5\x9e\xe5\x9d\x8a\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93\xe3\x81\xa8\xe9\xbb\x92\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\x89\xe3\x81\xae\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xef\xbc\x92\xe6\x9c\x9f\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x81\xae\xe3\x81\xa7\xe6\xa5\xbd\xe3\x81\x97\xe3\x81\xbf\xe3\x81\xa7\xe3\x81\x99\xef\xbc\x81\n\xe4\xbb\x8a\xe5\xb9\xb4\xe3\x82\x82\xe3\x82\x88\xe3\x82\x8d\xe3\x81\x97\xe3\x81\x8f\xe3\x81\x8a\xe9\xa1\x98\xe3\x81\x84\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe2\x9c\xa8 https://t.co/pm9ffgQidv',0,NIL
435,435,190049649,2023-02-14 00:20:24+00:00,b'Pedrinho anemia deu uma acordada.',0,NIL
436,436,785452787672846337,2023-02-14 00:20:18+00:00,b'RT @bocchan_anime: \xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\n \xe6\xad\xbb\xe7\xa5\x9e\xe5\x9d\x8a\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93\xe3\x81\xa8\xe9\xbb\x92\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\x89\n \xe7\xac\xac2\xe2\x83\xa3\xe6\x9c\x9f\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xb6\xe3\x83\xbc\xe3\x83\x93\xe3\x82\xb8\xe3\x83\xa5\xe3\x82\xa2\xe3\x83\xab\xe5\x85\xac\xe9\x96\x8b\xf0\x9f\xa5\x80\n\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\xe2\x8a\xb9\n\n\xe3\x81\x93\xe3\x81\xae\xe6\x83\xb3\xe3\x81\x84\xe3\x82\x92\xe5\xb1\x8a\xe3\x81\x91\xe3\x81\x9f\xe3\x81\x84\xe2\x80\x95\xe2\x80\x95\n\n#\xe6\xad\xbb\xe7\xa5\x9e\xe5\x9d\x8a\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93\n#\xe8\x8a\xb1\xe6\xb1\x9f\xe5\xa4\x8f\xe6\xa8\xb9\n#\xe7\x9c\x9f\xe9\x87\x8e\xe3\x81\x82\xe3\x82\x86\xe3\x81\xbf\n#\xe5\x80\x89\xe6\x8c\x81\xe8\x8b\xa5\xe8\x8f\x9c\n#\xe7\xa5\x9e\xe8\xb0\xb7\xe6\xb5\xa9\xe5\x8f\xb2\xe2\x80\xa6',0,NIL
437,0,id,Time,Tweet,0,NIL
438,1,2484693110,2023-02-14 08:37:17+00:00,b'RT @dhoodson: @myronjclifton asthma?! https://t.co/ATN1aJHYCB',1,asthma
439,2,22617060,2023-02-14 08:35:25+00:00,"b'RT @morganpete: In our work to support high quality, low carbon respiratory care, @NHSEngland have partnered with @asthmalunguk to provide\xe2\x80\xa6'",1,asthma
440,3,1546643052772503552,2023-02-14 08:33:37+00:00,b'my yearly asthma attacks like to happen around valentines day and i love that my body knows to stop breathing when love is in the air',1,asthma
441,4,1343623191529480192,2023-02-14 08:33:29+00:00,"b'RT @cosycass: I could use some prayers. I\xe2\x80\x99ve been tired, asthma is bothering me, and my throat is bothering me too. please say a prayer for\xe2\x80\xa6'",1,asthma
442,5,120145899,2023-02-14 08:33:02+00:00,b'@DrAseemMalhotra However due to the fact the immune system gets over stimulation by the adjuvants and toxic crap th\xe2\x80\xa6 https://t.co/dyvZdOPRRH',0,NIL
443,6,1711427137,2023-02-14 08:32:58+00:00,b'\xe3\x81\xbf\xe3\x82\x93\xe3\x81\xaa\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xae\xe5\x8c\xbf\xe5\x90\x8d\xe8\xb3\xaa\xe5\x95\x8f\xe3\x82\x92\xe5\x8b\x9f\xe9\x9b\x86\xe4\xb8\xad\xef\xbc\x81\n\n\xe3\x81\x93\xe3\x82\x93\xe3\x81\xaa\xe8\xb3\xaa\xe5\x95\x8f\xe3\x81\xab\xe7\xad\x94\xe3\x81\x88\xe3\x81\xa6\xe3\x82\x8b\xe3\x82\x88\n\xe2\x97\x8f \xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xaa\xe4\xba\xba\xe3\x81\xae\xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xaa\xe4\xbb\x95\xe8\x8d\x89\xe3\x81\xaf\xef\xbc\x9f\n\xe2\x97\x8f \xe6\x9c\x80\xe8\xbf\x91\xe8\xaa\xb0\xe3\x81\xab\xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xa3\xe3\x81\xa6\xe4\xbc\x9d\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8b\xef\xbc\x9f\n\xe2\x97\x8f \xe7\x99\xbd\xe9\xb5\xac\xe3\x81\xae\xe5\xb1\x81\xe3\x81\xa3\xe3\x81\xa6\xe9\x9f\xb3\xe3\x81\xa7\xe3\x81\x8b\xe3\x81\x9d\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99\xe3\x82\x88\xe3\x81\xad\xe2\x80\xa6\n\xe2\x97\x8f \xe6\x81\x8b\xe4\xba\xba\xe3\x81\xa8\xe3\x81\xa9\xe3\x82\x8c\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x81\xae\xe3\x83\x9a\xe3\x83\xbc\xe3\x82\xb9\xe3\x81\xa7\xe4\xbc\x9a\xe3\x81\xa3\xe2\x80\xa6\n#\xe8\xb3\xaa\xe5\x95\x8f\xe7\xae\xb1 #\xe5\x8c\xbf\xe5\x90\x8d\xe8\xb3\xaa\xe5\x95\x8f\xe5\x8b\x9f\xe9\x9b\x86\xe4\xb8\xad\n\nhttps://t.co/AS86dkMZ84',0,NIL
444,7,260172379,2023-02-14 08:29:33+00:00,b'@watashiwami Yang part asthma tu eh bodohnya dah tahu asthma yang acah nak bela kucing dah kenapaaaaa',1,asthma
445,8,26627052,2023-02-14 08:26:44+00:00,b'Poor Ziggy woke me up having a bad asthma attack. Thank goodness it\xe2\x80\x99s relatively easy to get a cat to use an inhaler.',1,asthma
446,9,2876907620,2023-02-14 08:26:40+00:00,b'RT @NooZy_binbibin: \xe7\xb4\xa0\xe6\x95\xb5\xe3\x81\xaa\xe5\x86\x99\xe7\x9c\x9f\xe3\x81\x8c\xe6\x92\xae\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe2\x9c\xa8\n#ValentinesDay \n#\xe3\x83\x90\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x87\xe3\x83\xbc \n#\xe3\x83\x8f\xe3\x83\x83\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x90\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xb3 \n#\xe3\x83\x9a\xe3\x83\xb3\xe3\x82\xae\xe3\x83\xb3 https://t.co/SBOpyYTpGl',0,NIL
447,10,2876907620,2023-02-14 08:26:32+00:00,b'@NooZy_binbibin \xe6\x9c\x80\xe8\xbf\x91\xe3\x81\xba\xe3\x82\x93\xe3\x81\xba\xe3\x82\x93\xe5\xa5\xbd\xe3\x81\x8d\xe3\x81\xaa\xe3\x81\xae\xe3\x81\xa7\xef\xbc\x81\xe5\xb9\xb8\xe3\x81\x9b\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xe3\x81\x8b\xe3\x82\x8f\xe3\x81\x84\xe3\x81\x84\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81',0,NIL
448,11,94160606,2023-02-14 08:24:23+00:00,"b""RT @charliekirk11: Rep. Nancy Mace on her Vax injuries\xe2\x80\x94and Big Tech's censorship of dissenting medical opinions\xe2\x80\x94is one of the most powerful\xe2\x80\xa6""",0,NIL
449,12,1491069573872955393,2023-02-14 08:23:23+00:00,b'@JohnCah72472160 @frontsight81 @grantstern I like the asthma inhaler that increases risk of asthma related death',1,asthma
450,13,1490342639799091201,2023-02-14 08:23:16+00:00,b'@MayorofLondon Y charge us money to line their pockets and no good will vome fom it. I would pay a toll to say a as\xe2\x80\xa6 https://t.co/nQhZaIQYFw',0,NIL
451,14,147940111,2023-02-14 08:23:10+00:00,b'RT @madfishmonger: @thisismewhatevs I was born in 77. I spent many nights in hospital thanks to my asthma. Nearly died a couple times. Had\xe2\x80\xa6',1,asthma
452,15,1297541547592843264,2023-02-14 08:20:43+00:00,b'Wow i am soooooo thankful for this asthma attack after every laugh',1,asthma
453,16,1487674614759112705,2023-02-14 08:19:07+00:00,b'Vitamin D May Not Help Relieve Asthma Symptoms - Newsdirectory3Recent News \xc2\xb7 Kadyrov threatens nuclear attack in ca\xe2\x80\xa6 https://t.co/SAyEba20IG',1,Asthma
454,17,14744843,2023-02-14 08:17:09+00:00,b'@Gerashchenko_en I hope someone nearby had an asthma inhaler for him',1,asthma
455,18,1487674614759112705,2023-02-14 08:16:21+00:00,"b'How should Korea deal with rapidly growing digital therapy device industry? https://t.co/p3Wtwn1cW1 Since then, pro\xe2\x80\xa6 https://t.co/OwPtIN46EB'",0,NIL
456,19,1487674614759112705,2023-02-14 08:16:20+00:00,b'Worldwide Chronic Obstructive Pulmonary Disease Market will grow at a CAGR of 5.73 ... https://t.co/fvoRAdWtxN Near\xe2\x80\xa6 https://t.co/9ckQUjystu',1,Chronic Obstructive Pulmonary Disease
457,20,1289787905871941632,2023-02-14 08:16:13+00:00,b'@Perfumebase_ @Carkiinngg daabi....chocolate ma asthma ne white(odepua). Y3 perfume giveaway mmom',1,asthma
458,21,1483436328872456194,2023-02-14 08:16:08+00:00,b'RT @rajeshkmoorthy: PRE-EXISTING HEALTH CONDITIONS!!! No Problem\n\nPresenting PROHEALTH PRIME - ACTIVE PLAN\n\nGet cover from 91st day for con\xe2\x80\xa6',0,NIL
459,22,1372431401539100677,2023-02-14 08:15:32+00:00,"b'https://t.co/9TGPso3NqI\nAccording to the researchers, several lung diseases exhibit an expansion of goblet cells in\xe2\x80\xa6 https://t.co/Vmns3YygWI'",1,disease
460,23,1433628717339844611,2023-02-14 08:15:03+00:00,b'I am once again asking for your veritable asthma. \xf0\x9f\x91\x8a',1,asthma
461,24,228010353,2023-02-14 08:14:08+00:00,"b""Milton Keynes mouldy flat: Mum says son being 'left to die' - https://t.co/HdQq6eCtKc{ \nA paediatric asthma special\xe2\x80\xa6 https://t.co/N73yR5VF3q""",1,asthma
462,25,194529493,2023-02-14 08:13:43+00:00,b'@katebevan I thought our cat was trying to cough up hairballs but it turned out to be asthma. She was drowning from\xe2\x80\xa6 https://t.co/jhmEh0l0nI',1,asthma
463,26,238624972,2023-02-14 08:12:37+00:00,"b'#Bl\xc3\xbctenstaub, #Tierhaare oder H\xc3\xbchnereier machen normalerweise keine Probleme. Aber bei einer #Allergie bek\xc3\xa4mpft das\xe2\x80\xa6 https://t.co/MNElssMVzi'",0,NIL
464,27,1610254782,2023-02-14 08:12:03+00:00,b'Muistutus: #S\xc3\xa4hk\xc3\xb6auto parantaa ilmanlaatua ja siten my\xc3\xb6s kansanterveytt\xc3\xa4.\n\nMiten paljon? T\xc3\xa4st\xc3\xa4 jutusta tuoreet luke\xe2\x80\xa6 https://t.co/6kG353nbs2',0,NIL
465,28,1070658815014645760,2023-02-14 08:11:29+00:00,"b'Und dann wundern die Ofenschweine sich immer, wenn man grob unh\xc3\xb6flich wird. Hab zum Gl\xc3\xbcck kein Asthma, aber bei der\xe2\x80\xa6 https://t.co/6iBbIASLyy'",1,Asthma
466,29,1293899624546283521,2023-02-14 08:09:52+00:00,b'Chocolate kraaa i heard it gives Asthma.\n#ValentinesDay',1,Asthma
467,30,1381151278760259588,2023-02-14 08:07:56+00:00,b'Not me looking up and studying the complications of severe and untreated asthma so I can write a medically accurate MCD angst fic',1,asthma
468,31,1560649489903337473,2023-02-14 08:06:51+00:00,"b'Der Schimmel in den zu kalten Wohnungen kann Asthma, Allergien ausl\xc3\xb6sen. \n\nWo ist die Virologin Frau Dr.\xe2\x80\xa6 https://t.co/1eXTOU71E4'",1,Asthma
469,32,1627557061,2023-02-14 08:05:45+00:00,"b'far upward, and inward\ndelight\xe2\x80\x94w\n_Ounass_Bath_and_Body_Coupon_Onass_Onas_Ounas_Code_Discount_s_Promocode_\nMiss\nBeat\xe2\x80\xa6 https://t.co/5iVTVCLVJ1'",0,NIL
470,33,1428296614431510529,2023-02-14 08:05:07+00:00,b'\xe6\x99\xae\xe6\xae\xb51\xe6\x97\xa5100\xe6\xad\xa9\xe3\x82\x82\xe6\xad\xa9\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x84\xe7\x94\x9f\xe6\xb4\xbb\xe3\x82\x92\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xab\xe3\x81\x9f\xe3\x81\xbe\xe3\x81\xab\xe5\xa4\x96\xe5\x87\xba\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x891\xe4\xb8\x87\xe6\xad\xa9\xe4\xbb\xa5\xe4\xb8\x8a\xe4\xbd\x99\xe8\xa3\x95\xe3\x81\xa7\xe6\xad\xa9\xe3\x81\x8f\xe3\x81\x8b\xe3\x82\x89\xe9\x9d\xb4\xe6\x93\xa6\xe3\x82\x8c\xe3\x81\xa7\xe8\xb6\xb3\xe3\x83\x9c\xe3\x83\xad\xe3\x83\x9c\xe3\x83\xad\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xf0\x9f\xa5\xb2\xe4\xbb\x8a\xe6\x97\xa5\xe3\x81\xaf\xe3\x83\x92\xe3\x83\xbc\xe3\x83\xab\xe3\x81\x82\xe3\x82\x8b\xe9\x9d\xb4\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x8b\xe3\x82\x89\xe4\xbd\x99\xe8\xa8\x88\xe3\x81\xab\xe7\x97\x9b\xe3\x81\x84\xf0\x9f\x98\xad',0,NIL
471,34,1307367915302187009,2023-02-14 08:04:08+00:00,b'\xe5\xae\x9f\xe3\x81\xaf\xe4\xbe\x8b\xe3\x81\xae\xe3\x83\x81\xe3\x83\xa3\xe3\x83\x83\xe3\x83\x88AI\xe3\x81\xaf\xe3\x83\x90\xe3\x82\xa4\xe3\x83\x88\xe3\x81\xae\xe3\x81\x8a\xe3\x81\x98\xe3\x81\x95\xe3\x82\x93\xe3\x81\x8c\xe8\xbf\x94\xe4\xbf\xa1\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b',0,NIL
472,35,2876907620,2023-02-14 08:03:50+00:00,b'@DJ___umi \xe3\x81\x82\xe3\x82\x8a\xe3\x81\x8c\xe3\x81\xa8\xe3\x81\x86\xe3\x81\x94\xe3\x81\x96\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x81',0,NIL
473,36,52728374,2023-02-14 08:03:47+00:00,"b'IJMS, Vol. 24, Pages 3789: Co-Expression Analysis of Airway Epithelial Transcriptome in Asthma Patients with Eosino\xe2\x80\xa6 https://t.co/uClwwQIUmF'",1,Asthma
474,37,1307367915302187009,2023-02-14 08:01:00+00:00,b'\xe3\x83\xaf\xe3\x82\xa4\xe3\x81\xaf\xe3\x82\xb3\xe3\x83\xad\xe3\x83\x8a\xe3\x81\x8b\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xae\xe3\x81\xab\xe5\x92\xb3\xe6\xad\xa2\xe3\x81\xbe\xe3\x82\x89\xe3\x82\x93\xe3\x81\x8c\xef\xbc\x9f',0,NIL
475,38,1461087206395850759,2023-02-14 07:59:37+00:00,"b'RT @cerestauriel: @Patricia_Ann_E Sadly this isn\xe2\x80\x99t new: \n\nRyan Gibbons died Oct. 9, 2012 when he suffered a severe asthma attack during rec\xe2\x80\xa6'",1,asthma
476,39,14508871,2023-02-14 07:59:07+00:00,"b'RT @rincondesisifo: (Evidently Cochrane) El suplemento de vitamina D no reduce los ataques de asma, ni mejora los s\xc3\xadntomas\nhttps://t.co/WZt\xe2\x80\xa6'",0,NIL
477,40,784228081439379456,2023-02-14 07:59:04+00:00,b'@ERN_Malleyscrub @JoliNatural What they are afraid of\n82M ppl w/similar results\n22yrs total Smoking\n\xf0\x9f\x91\x87\nCopd\nAsthma\nS\xe2\x80\xa6 https://t.co/OXNpYhEdx8',1,Asthma
478,41,1287909506,2023-02-14 07:58:52+00:00,"b'Let the people who want to farm this \xf0\x9f\x8c\xbf let them be allow them to do so , so Called gurukota regurumende. Actually t\xe2\x80\xa6 https://t.co/d3RuQFXwLm'",0,NIL
479,42,49909343,2023-02-14 07:57:03+00:00,"b""RT @edwereddie: 1 yr ago\nBernie Sanders:\nIf you R an Am. in need of Advair Diskus for your asthma,you'll pay $1,277.\nIn Canada? $378.\nIf yo\xe2\x80\xa6""",1,asthma
480,43,1117668616210714624,2023-02-14 07:56:51+00:00,"b'RT @BirderSecret: Another day, another burn on Strines (also another maybe Stanage way) with #Sheffield completely obscured. I have a frien\xe2\x80\xa6'",0,NIL
481,44,1499450150107987982,2023-02-14 07:55:55+00:00,b'Ach ja das Asthma hab ich nur weil die Maske das immunsystem zerst\xc3\xb6rt hat. Sagt der doc. *seit 8jahren',1,Asthma
482,45,230814215,2023-02-14 07:55:10+00:00,"b""@Bekkethatiswack Yooo the flu combined with this cold weather gave me 'winter asthma' lool it's a thing""",1,asthma
483,46,115939053,2023-02-14 07:53:48+00:00,"b'(Evidently Cochrane) El suplemento de vitamina D no reduce los ataques de asma, ni mejora los s\xc3\xadntomas\xe2\x80\xa6 https://t.co/o5KYVK9WW5'",0,NIL
484,47,502068822,2023-02-14 07:53:35+00:00,b'Ik fiets elke keer naar het station alsof ik in topconditie ben en elke keer ik aan\xe2\x80\x99t station aankom begin ik ongec\xe2\x80\xa6 https://t.co/XC3PrBytWc',0,NIL
485,48,62240256,2023-02-14 07:53:33+00:00,b'A #drypowderinhaler (#DPI) is a device that delivers medication to the lungs in the form of a dry powder. DPIs are\xe2\x80\xa6 https://t.co/Uosu74CEM5',0,NIL
486,49,1373712141585354755,2023-02-14 07:51:59+00:00,"b'A paediatric asthma specialist said he was ""at increased risk of death"" due to the housing.\n\nThey\xe2\x80\x99ll wait for a chi\xe2\x80\xa6 https://t.co/IzGWCkOUAP'",1,asthma
487,50,1499450150107987982,2023-02-14 07:51:29+00:00,"b'Seit drei Wochen huste ich mir die Seele aus dem Leib, lautes sprechen triggert grad Asthma \xc3\xbcbelst und ich schleppe\xe2\x80\xa6 https://t.co/NAQFRnDlVg'",1,Asthma
488,51,1455067141267288064,2023-02-14 07:50:07+00:00,b'\xe3\x83\x8f\xe3\x83\x83\xe3\x83\x94\xe3\x83\xbc\xe3\x83\x90\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xb3\xf0\x9f\xa4\x8d\n\n\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xaf\xe3\x80\x81\xe6\x8a\x97\xe9\x85\xb8\xe5\x8c\x96\xe4\xbd\x9c\xe7\x94\xa8\xe3\x81\xae\xe3\x81\x82\xe3\x82\x8b\xe3\x83\x9d\xe3\x83\xaa\xe3\x83\x95\xe3\x82\xa7\xe3\x83\x8e\xe3\x83\xbc\xe3\x83\xab\xe3\x81\x8c\xe8\xb1\x8a\xe5\xaf\x8c\xe3\x81\xa7\xe5\x81\xa5\xe5\xba\xb7\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x81\xae\xe9\xab\x98\xe3\x81\x84\xe9\xa3\x9f\xe6\x9d\x90\xe3\x80\x82\xe3\x81\x9d\xe3\x82\x8c\xe3\x81\xab\xe3\x80\x81\xe8\x82\x9d\xe8\x87\x93\xe3\x82\x92\xe4\xbf\x9d\xe8\xad\xb7\xe3\x81\x99\xe3\x82\x8b\xe5\x8a\xb9\xe6\x9e\x9c\xe3\x82\x82\xe3\x81\x82\xe3\x82\x8b\xe4\xba\x8b\xe3\x81\x8b\xe3\x82\x89\xe5\xae\x9f\xe3\x81\xaf\xe3\x83\x80\xe3\x82\xa4\xe3\x82\xa8\xe3\x83\x83\xe3\x83\x88\xe3\x81\xab\xe3\x82\x82\xe8\x89\xaf\xe3\x81\x84\xef\xbc\x81\n\n\xe2\x80\xa6\xe3\x81\xa8\xe3\x80\x81\xe3\x81\x9f\xe3\x81\xa0\xe5\x8d\x98\xe3\x81\xab\xe3\x80\x81\xe9\xa3\x9f\xe3\x81\xb9\xe3\x81\x9f\xe3\x81\x84\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\x97\xe3\x81\xa6ww\n\n\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\x90\xe3\x81\xae\xe3\x82\xaa\xe3\x83\x9a\xe3\x83\xa9\xe3\x83\x95\xe3\x83\xa9\xe3\x83\x9a\xe3\x83\x81\xe3\x83\xbc\xe3\x83\x8e\xe9\xa3\xb2\xe3\x82\x93\xe3\x81\xa7\xe3\x81\xbf\xe3\x81\x9f\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xaa\xef\xbc\x88\xe9\x87\x8f\xe3\x81\x8c\xe5\xa4\x9a\xe3\x81\x84\xe3\x82\x93\xe3\x82\x88\xf0\x9f\x92\xa6\xef\xbc\x89',0,NIL
489,52,860069634,2023-02-14 07:46:31+00:00,"b'@MavsStan41 To his defense he\xe2\x80\x99s giving effort, but I see why he don\xe2\x80\x99t play big minutes it was reported along time a\xe2\x80\xa6 https://t.co/sxMxbDzMxD'",0,NIL
490,53,481322256,2023-02-14 07:44:38+00:00,"b'@ragiing_bull I have been dealing with this since more than 25 years Deepak Anna ..pollen , dust , nicotine all are\xe2\x80\xa6 https://t.co/q7eduUkqCG'",0,NIL
